R0,delta,theta_pi0,weight
4.047986178973535,-9.888563169458443,-8.190633117787144,0.000793950040257279
4.223390181419177,-9.93944590399718,-8.539722079849687,0.0008513845427855981
3.977437650737738,-9.905485164073344,-8.001333950219559,0.0012495376414800722
4.163765648325385,-9.916806818409558,-8.413067872259173,0.0010085035475954904
3.9532302010161025,-9.883217292799735,-8.014781634924615,0.0007084084114574615
4.213200876492672,-9.92559303991029,-8.500691700605778,0.0009219050802695148
4.139001124092981,-9.911786868644025,-8.337602547389624,0.0010155970881531614
4.089555994242478,-9.921169053158312,-8.242376326659697,0.0008985026332661822
4.0229932989350425,-9.906479024239662,-8.081848313219856,0.0013243920960430687
3.972038511083763,-9.906435192011523,-8.050713972175021,0.0010863081771327614
3.957619344149007,-9.924376324726474,-8.002366641992069,0.0012674186120721982
3.930250070437754,-9.896094404845988,-7.967061641045782,0.0008841489007615696
4.134058854185297,-9.909329035529046,-8.345841920707272,0.0011181080180866808
4.34272774366267,-9.944737369472062,-8.726148922011873,0.0011807282289770242
4.195795938382812,-9.906088938473912,-8.423705289411387,0.0010201596608974692
4.089170243213679,-9.917396694546081,-8.296206635472872,0.0009157377811171252
3.949372801505954,-9.894611476051153,-7.994294856979227,0.0008065288748190976
4.080306665987609,-9.932263034366938,-8.207988690373302,0.0008327752600469162
3.9237554075212673,-9.895350855315385,-7.870657409763857,0.0014627233906350072
4.212072278547602,-9.930706413982385,-8.457187679632117,0.0008842446445964034
4.005345206301815,-9.921520488565939,-8.092296560377662,0.001154064199561743
4.19856746952093,-9.935158633573863,-8.4281064511209,0.0009273641252396627
4.212986162407342,-9.926533588397417,-8.530848431481719,0.0008500811326552892
4.211969631454292,-9.936954672765848,-8.46834697146646,0.0009954307643929498
4.2233768445701525,-9.922528426237763,-8.546130029815632,0.001034163671764254
4.152386224235057,-9.893599276275289,-8.370758493284034,0.001107793123259774
4.024618794502228,-9.914500471669765,-8.053453995494285,0.0011204803964195028
4.076571986603578,-9.90111622330133,-8.271290779646511,0.0009723880142072436
3.891277047601043,-9.890386776251075,-7.835622208025763,0.0011270425854386294
3.9887934753717085,-9.910347664903215,-7.997909739346519,0.001224720923621022
4.272222642795845,-9.940353509186993,-8.595605516979093,0.0010579234447261052
4.051947022280128,-9.88430489790387,-8.166742098943294,0.0009453013464060553
4.052123970181235,-9.889766913537875,-8.152010394212127,0.0010546536937779583
4.155738619890187,-9.928677927109273,-8.33366633956911,0.0008163942688254585
4.1720907467717305,-9.91250444854337,-8.478802859747752,0.0009583954033348758
4.067944129958128,-9.939085001148952,-8.222674051221539,0.0009173064078600367
3.9287993363768403,-9.881522094514567,-7.97908012249459,0.0007602105103299471
4.148268239682163,-9.894993513509839,-8.393034716963067,0.0009746713777190669
4.133521774837906,-9.934941963510266,-8.342438765934244,0.001012932073411617
