R0,delta,theta_pi0,zeta,weight
3.8000186497236164,-9.913876248176994,-7.72683006574928,0.011857198769188889,0.001401903212373884
4.544050893160109,-9.946166486505444,-8.85512368015884,0.013356904184501552,0.0011237242476859813
3.4875079025230584,-9.923514039741518,-7.372679259738937,0.009544854335333655,0.00161633152396941
3.654638250372752,-9.888913097225789,-7.637124818142847,0.010765956339286963,0.0009941833561015756
4.931246899802822,-9.961509463625049,-9.65482901316475,0.01540791729545104,0.0007260334208361977
4.277468587149068,-9.884624366503143,-8.341366905962921,0.013478288605023234,0.0008763497085296304
3.7849276798209597,-9.93475418428164,-7.811926575028666,0.010835473216615772,0.0016631346848928461
4.686887888195223,-9.963975755971578,-9.237451762201484,0.014501796408980553,0.0008589176535678451
4.84980186444856,-9.919239330978016,-9.29934740235383,0.016395232163248605,0.0011443715115996697
3.831015188594212,-9.9471864706042,-8.023396748240181,0.01117319937429917,0.0014921139165734018
4.173516856046632,-9.89009259320784,-8.26352984359281,0.012431474888785134,0.0008844723248628985
4.839750367825649,-9.91984254205493,-9.202199324269328,0.01579686020720349,0.0009334437438881011
4.404662614544907,-9.957723337495851,-8.9092716156707,0.01348167783254449,0.0010588255784357884
4.460386356218877,-9.876266020871379,-8.868272805541006,0.014041682736643003,0.0010136398147959822
3.715557241167397,-9.87377259743032,-7.814608333247358,0.01114871209077737,0.0009832920201969558
3.453419257515587,-9.885539928263942,-7.160494638920852,0.009555361267717014,0.001449974601279923
4.099247539718791,-9.941961905358813,-8.214928251315955,0.013267712712795922,0.0009488849673565631
3.503856351187854,-9.901965373516708,-7.294634314296986,0.009385845842873261,0.0012948042790377472
4.846175227647599,-9.967724750706864,-9.3572057787911,0.015418324554884393,0.0008628558039751939
4.140536206339794,-9.946070998954424,-8.158631178685026,0.01284508408757708,0.0009126858942172594
4.665852551651433,-9.926794143670264,-9.142679635548904,0.015064509456991356,0.0009239967882584942
4.4273202454112575,-9.899078387914555,-8.78615079180919,0.01443796988633175,0.0011278551051083175
4.206120618286572,-9.944363458652498,-8.348959168507916,0.013014074220604958,0.0007769047193398031
4.812694306990334,-9.912140599014485,-9.17101123166118,0.015238159994015593,0.00124375893559841
4.721502995961589,-9.970388125730953,-9.290712709748231,0.014273967774486635,0.0008293710541494756
3.552502646182893,-9.86330625452487,-7.456481746028771,0.010593804115303796,0.00110150825683294
4.426945216221921,-9.947217515387464,-8.668749067481993,0.013917219800554588,0.0006411732689900149
4.610868241373163,-9.961640506635085,-8.91312898832205,0.014111385423182165,0.0007496931609945359
3.63060474051782,-9.89183921396236,-7.376323470339514,0.010854897419553184,0.0007769760312026754
4.896671648018621,-9.901153526753028,-9.335442110081766,0.015817674901419637,0.001030581957025884
4.103013601871852,-9.910710119806044,-8.10909256043035,0.012910082788261336,0.000931073918869895
3.794202014080046,-9.858096149711885,-7.716940352835338,0.01096858294572619,0.0012415633977724838
